date,id_borough,borough_name,volume
2009-05-09,2,brooklyn,50.05952380952381
2009-05-09,1,manhattan,64.44954128440367
2009-05-09,3,queens,25.5
2009-05-10,2,brooklyn,57.29613095238095
2009-05-10,1,manhattan,40.302083333333336
2009-05-10,3,queens,15.94047619047619
2009-05-11,4,bronx,31.78616352201258
2009-05-11,2,brooklyn,56.63690476190476
2009-05-11,1,manhattan,35.239583333333336
2009-05-11,3,queens,13.494047619047619
2009-05-12,4,bronx,25.430555555555557
2009-05-12,2,brooklyn,59.15327380952381
2009-05-12,1,manhattan,41.572916666666664
2009-05-12,3,queens,3.9583333333333335
2009-05-13,4,bronx,25.538194444444443
2009-05-13,2,brooklyn,62.64274322169059
2009-05-13,1,manhattan,43.036458333333336
2009-05-13,3,queens,0.07317073170731707
2009-05-14,4,bronx,25.00347222222222
2009-05-14,2,brooklyn,72.53125
2009-05-14,1,manhattan,41.072916666666664
2009-05-15,4,bronx,16.633333333333333
2009-05-15,2,brooklyn,76.0125
2009-05-15,1,manhattan,39.31818181818182
2009-05-16,2,brooklyn,57.54375
2009-05-17,2,brooklyn,61.19583333333333
2009-05-18,4,bronx,67.96047794117646
2009-05-18,2,brooklyn,72.07083333333334
2009-05-18,1,manhattan,117.36314363143632
2009-05-19,4,bronx,66.19320066334991
2009-05-19,2,brooklyn,47.97126436781609
2009-05-19,1,manhattan,114.88222222222223
2009-05-20,4,bronx,67.29705459770115
2009-05-20,1,manhattan,102.18640350877193
2009-05-21,4,bronx,66.76508620689656
2009-05-21,1,manhattan,100.7423245614035
2009-05-22,4,bronx,66.97330282227307
2009-05-22,1,manhattan,107.79824561403508
2009-05-23,4,bronx,56.014823717948715
2009-05-23,1,manhattan,107.07072368421052
2009-05-24,4,bronx,47.74839743589744
2009-05-24,1,manhattan,94.46875
2009-05-25,4,bronx,45.020833333333336
2009-05-25,1,manhattan,79.62664473684211
2009-05-26,4,bronx,40.908443540183114
2009-05-26,2,brooklyn,57.53333333333333
2009-05-26,1,manhattan,73.53644646924829
2009-05-27,2,brooklyn,45.89930555555556
2009-05-28,2,brooklyn,52.03819444444444
2009-05-28,3,queens,69.82352941176471
2009-05-29,2,brooklyn,43.291666666666664
2009-05-29,3,queens,78.21171548117155
