,date,id_cd,cd_name,id_borough,borough,pm 2.5,air_quality
1334,2015-12-31,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,7.98,bueno
1335,2015-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.61,bueno
1336,2016-05-31,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.12,bueno
1337,2015-12-31,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,7.77,bueno
1338,2015-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.1,bueno
1339,2016-05-31,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.15,bueno
1340,2015-12-31,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,7.39,bueno
1341,2015-12-01,311,Bensonhurst (CD11),2,brooklyn,7.54,bueno
1342,2016-05-31,311,Bensonhurst (CD11),2,brooklyn,7.85,bueno
1343,2015-12-31,311,Bensonhurst (CD11),2,brooklyn,7.03,bueno
1344,2015-12-01,312,Borough Park (CD12),2,brooklyn,8.22,bueno
1345,2016-05-31,312,Borough Park (CD12),2,brooklyn,8.1,bueno
1346,2015-12-31,312,Borough Park (CD12),2,brooklyn,7.49,bueno
1347,2015-12-01,313,Coney Island (CD13),2,brooklyn,6.89,bueno
1348,2016-05-31,313,Coney Island (CD13),2,brooklyn,7.65,bueno
1349,2015-12-31,313,Coney Island (CD13),2,brooklyn,6.65,bueno
1350,2015-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.12,bueno
1351,2016-05-31,314,Flatbush and Midwood (CD14),2,brooklyn,8.03,bueno
1352,2015-12-31,314,Flatbush and Midwood (CD14),2,brooklyn,7.45,bueno
1353,2015-12-01,315,Sheepshead Bay (CD15),2,brooklyn,7.08,bueno
1354,2016-05-31,315,Sheepshead Bay (CD15),2,brooklyn,7.66,bueno
1355,2015-12-31,315,Sheepshead Bay (CD15),2,brooklyn,6.78,bueno
1356,2015-12-01,316,Brownsville (CD16),2,brooklyn,8.69,bueno
1357,2016-05-31,316,Brownsville (CD16),2,brooklyn,8.38,bueno
1358,2015-12-31,316,Brownsville (CD16),2,brooklyn,7.97,bueno
1359,2015-12-01,317,East Flatbush (CD17),2,brooklyn,8.52,bueno
1360,2016-05-31,317,East Flatbush (CD17),2,brooklyn,8.26,bueno
1361,2015-12-31,317,East Flatbush (CD17),2,brooklyn,7.79,bueno
1362,2015-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,7.56,bueno
1363,2016-05-31,318,Flatlands and Canarsie (CD18),2,brooklyn,7.75,bueno
1364,2015-12-31,318,Flatlands and Canarsie (CD18),2,brooklyn,7.08,bueno
1365,2015-12-01,401,Long Island City and Astoria (CD1),3,queens,8.23,bueno
1366,2016-05-31,401,Long Island City and Astoria (CD1),3,queens,8.46,bueno
1367,2015-12-31,401,Long Island City and Astoria (CD1),3,queens,7.82,bueno
1368,2015-12-01,402,Woodside and Sunnyside (CD2),3,queens,9.78,bueno
1369,2016-05-31,402,Woodside and Sunnyside (CD2),3,queens,9.77,bueno
1370,2015-12-31,402,Woodside and Sunnyside (CD2),3,queens,9.27,bueno
1371,2015-12-01,403,Jackson Heights (CD3),3,queens,7.67,bueno
1372,2016-05-31,403,Jackson Heights (CD3),3,queens,7.9,bueno
1373,2015-12-31,403,Jackson Heights (CD3),3,queens,7.27,bueno
1374,2015-12-01,404,Elmhurst and Corona (CD4),3,queens,8.13,bueno
1375,2016-05-31,404,Elmhurst and Corona (CD4),3,queens,8.28,bueno
1376,2015-12-31,404,Elmhurst and Corona (CD4),3,queens,7.71,bueno
1377,2015-12-01,405,Ridgewood and Maspeth (CD5),3,queens,8.57,bueno
1378,2016-05-31,405,Ridgewood and Maspeth (CD5),3,queens,8.43,bueno
1379,2015-12-31,405,Ridgewood and Maspeth (CD5),3,queens,7.97,bueno
1380,2015-12-01,406,Rego Park and Forest Hills (CD6),3,queens,7.96,bueno
1381,2016-05-31,406,Rego Park and Forest Hills (CD6),3,queens,8.05,bueno
1382,2015-12-31,406,Rego Park and Forest Hills (CD6),3,queens,7.5,bueno
1383,2015-12-01,407,Flushing and Whitestone (CD7),3,queens,7.72,bueno
1384,2016-05-31,407,Flushing and Whitestone (CD7),3,queens,7.85,bueno
1385,2015-12-31,407,Flushing and Whitestone (CD7),3,queens,7.26,bueno
1386,2015-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,7.48,bueno
1387,2016-05-31,408,Hillcrest and Fresh Meadows (CD8),3,queens,7.56,bueno
1388,2015-12-31,408,Hillcrest and Fresh Meadows (CD8),3,queens,7.01,bueno
1389,2015-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,7.8,bueno
1390,2016-05-31,409,Kew Gardens and Woodhaven (CD9),3,queens,7.83,bueno
1391,2015-12-31,409,Kew Gardens and Woodhaven (CD9),3,queens,7.29,bueno
1392,2015-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,7.32,bueno
1393,2016-05-31,410,South Ozone Park and Howard Beach (CD10),3,queens,7.43,bueno
1394,2015-12-31,410,South Ozone Park and Howard Beach (CD10),3,queens,6.85,bueno
1395,2015-12-01,411,Bayside and Little Neck (CD11),3,queens,7.35,bueno
1396,2016-05-31,411,Bayside and Little Neck (CD11),3,queens,7.37,bueno
1397,2015-12-31,411,Bayside and Little Neck (CD11),3,queens,6.87,bueno
1398,2015-12-01,412,Jamaica and Hollis (CD12),3,queens,7.4,bueno
1399,2016-05-31,412,Jamaica and Hollis (CD12),3,queens,7.55,bueno
1400,2015-12-31,412,Jamaica and Hollis (CD12),3,queens,6.98,bueno
1401,2015-12-01,413,Queens Village (CD13),3,queens,6.9,bueno
1402,2016-05-31,413,Queens Village (CD13),3,queens,7.08,bueno
1403,2015-12-31,413,Queens Village (CD13),3,queens,6.53,bueno
1404,2015-12-01,414,Rockaway and Broad Channel (CD14),3,queens,5.92,bueno
1405,2016-05-31,414,Rockaway and Broad Channel (CD14),3,queens,6.87,bueno
1406,2015-12-31,414,Rockaway and Broad Channel (CD14),3,queens,5.98,bueno
1407,2015-12-01,501,St. George and Stapleton (CD1),5,staten_island,7.87,bueno
1408,2016-05-31,501,St. George and Stapleton (CD1),5,staten_island,8.04,bueno
1409,2015-12-31,501,St. George and Stapleton (CD1),5,staten_island,7.11,bueno
1410,2015-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,7.49,bueno
1411,2016-05-31,502,South Beach and Willowbrook (CD2),5,staten_island,7.92,bueno
1412,2015-12-31,502,South Beach and Willowbrook (CD2),5,staten_island,6.89,bueno
1413,2015-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,7.17,bueno
1414,2016-05-31,503,Tottenville and Great Kills (CD3),5,staten_island,7.54,bueno
1415,2015-12-31,503,Tottenville and Great Kills (CD3),5,staten_island,6.62,bueno
1416,2017-01-01,105,Midtown (CD5),1,manhattan,10.92,bueno
1417,2016-12-01,105,Midtown (CD5),1,manhattan,11.05,bueno
1418,2016-12-01,307,Sunset Park (CD7),2,brooklyn,8.37,bueno
1419,2017-06-01,101,Financial District (CD1),1,manhattan,10.53,bueno
1420,2017-01-01,101,Financial District (CD1),1,manhattan,9.04,bueno
1421,2016-12-01,101,Financial District (CD1),1,manhattan,9.11,bueno
1422,2017-06-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.66,bueno
1423,2017-01-01,102,Greenwich Village and Soho (CD2),1,manhattan,9.04,bueno
1424,2016-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,9.16,bueno
1425,2017-06-01,103,Lower East Side and Chinatown (CD3),1,manhattan,10.11,bueno
1426,2017-01-01,103,Lower East Side and Chinatown (CD3),1,manhattan,8.4,bueno
1427,2016-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,8.55,bueno
1428,2017-06-01,104,Clinton and Chelsea (CD4),1,manhattan,11.02,bueno
1429,2017-01-01,104,Clinton and Chelsea (CD4),1,manhattan,9.36,bueno
1430,2016-12-01,104,Clinton and Chelsea (CD4),1,manhattan,9.5,bueno
1431,2017-06-01,105,Midtown (CD5),1,manhattan,11.94,bueno
1432,2017-06-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,11.13,bueno
1433,2017-01-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,9.77,bueno
1434,2016-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,9.92,bueno
1435,2017-06-01,107,Upper West Side (CD7),1,manhattan,10.12,bueno
1436,2017-01-01,107,Upper West Side (CD7),1,manhattan,8.33,bueno
1437,2016-12-01,107,Upper West Side (CD7),1,manhattan,8.58,bueno
1438,2017-06-01,108,Upper East Side (CD8),1,manhattan,10.42,bueno
1439,2017-01-01,108,Upper East Side (CD8),1,manhattan,8.87,bueno
1440,2016-12-01,108,Upper East Side (CD8),1,manhattan,9.15,bueno
1441,2017-06-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,10.0,bueno
1442,2017-01-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,7.97,bueno
1443,2016-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,8.3,bueno
1444,2017-06-01,110,Central Harlem (CD10),1,manhattan,9.85,bueno
1445,2017-01-01,110,Central Harlem (CD10),1,manhattan,7.88,bueno
1446,2016-12-01,110,Central Harlem (CD10),1,manhattan,8.24,bueno
1447,2017-06-01,111,East Harlem (CD11),1,manhattan,10.04,bueno
1448,2017-01-01,111,East Harlem (CD11),1,manhattan,8.09,bueno
1449,2016-12-01,111,East Harlem (CD11),1,manhattan,8.43,bueno
1450,2017-06-01,112,Washington Heights and Inwood (CD12),1,manhattan,9.85,bueno
1451,2017-01-01,112,Washington Heights and Inwood (CD12),1,manhattan,7.77,bueno
1452,2016-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,8.17,bueno
1453,2017-06-01,201,Mott Haven and Melrose (CD1),4,the_bronx,10.52,bueno
1454,2017-01-01,201,Mott Haven and Melrose (CD1),4,the_bronx,8.54,bueno
1455,2016-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,8.98,bueno
1456,2017-06-01,202,Hunts Point and Longwood (CD2),4,the_bronx,10.41,bueno
1457,2017-01-01,202,Hunts Point and Longwood (CD2),4,the_bronx,8.49,bueno
1458,2016-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.04,bueno
1459,2017-06-01,203,Morrisania and Crotona (CD3),4,the_bronx,9.81,bueno
1460,2017-01-01,203,Morrisania and Crotona (CD3),4,the_bronx,7.87,bueno
1461,2016-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,8.38,bueno
1462,2017-06-01,204,Highbridge and Concourse (CD4),4,the_bronx,10.22,bueno
1463,2017-01-01,204,Highbridge and Concourse (CD4),4,the_bronx,8.25,bueno
1464,2016-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,8.66,bueno
1465,2017-06-01,205,Fordham and University Heights (CD5),4,the_bronx,10.24,bueno
1466,2017-01-01,205,Fordham and University Heights (CD5),4,the_bronx,8.3,bueno
1467,2016-12-01,205,Fordham and University Heights (CD5),4,the_bronx,8.72,bueno
1468,2017-06-01,206,Belmont and East Tremont (CD6),4,the_bronx,9.85,bueno
1469,2017-01-01,206,Belmont and East Tremont (CD6),4,the_bronx,7.94,bueno
1470,2016-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,8.45,bueno
1471,2017-06-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.6,bueno
1472,2017-01-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,7.73,bueno
1473,2016-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,8.26,bueno
1474,2017-06-01,208,Riverdale and Fieldston (CD8),4,the_bronx,9.45,bueno
1475,2017-01-01,208,Riverdale and Fieldston (CD8),4,the_bronx,7.4,bueno
1476,2016-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,7.91,bueno
1477,2017-06-01,209,Parkchester and Soundview (CD9),4,the_bronx,9.43,bueno
1478,2017-01-01,209,Parkchester and Soundview (CD9),4,the_bronx,7.62,bueno
1479,2016-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.23,bueno
1480,2017-06-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,9.24,bueno
1481,2017-01-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,7.51,bueno
1482,2016-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.21,bueno
1483,2017-06-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,9.18,bueno
1484,2017-01-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,7.39,bueno
1485,2016-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.06,bueno
1486,2017-06-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,9.2,bueno
1487,2017-01-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,7.37,bueno
1488,2016-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.04,bueno
1489,2017-06-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.85,bueno
1490,2017-01-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,9.06,bueno
1491,2016-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,9.4,bueno
1492,2017-06-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,10.04,bueno
1493,2017-01-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,8.29,bueno
1494,2016-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,8.45,bueno
1495,2017-06-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.29,bueno
1496,2017-01-01,303,Bedford Stuyvesant (CD3),2,brooklyn,7.63,bueno
1497,2016-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,7.99,bueno
1498,2017-06-01,304,Bushwick (CD4),2,brooklyn,9.27,bueno
1499,2017-01-01,304,Bushwick (CD4),2,brooklyn,7.66,bueno
1500,2016-12-01,304,Bushwick (CD4),2,brooklyn,8.14,bueno
1501,2017-06-01,305,East New York and Starrett City (CD5),2,brooklyn,9.0,bueno
1502,2017-01-01,305,East New York and Starrett City (CD5),2,brooklyn,7.48,bueno
1503,2016-12-01,305,East New York and Starrett City (CD5),2,brooklyn,8.09,bueno
1504,2017-06-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,10.18,bueno
1505,2017-01-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,8.38,bueno
1506,2016-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,8.54,bueno
1507,2017-06-01,307,Sunset Park (CD7),2,brooklyn,9.87,bueno
1508,2017-01-01,307,Sunset Park (CD7),2,brooklyn,8.17,bueno
1509,2017-06-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.17,bueno
1510,2017-01-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,7.54,bueno
1511,2016-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,7.88,bueno
1512,2017-06-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.98,bueno
1513,2017-01-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,7.38,bueno
1514,2016-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,7.74,bueno
1515,2017-06-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.76,bueno
1516,2017-01-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,7.26,bueno
1517,2016-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,7.53,bueno
1518,2017-06-01,311,Bensonhurst (CD11),2,brooklyn,8.44,bueno
1519,2017-01-01,311,Bensonhurst (CD11),2,brooklyn,7.0,bueno
1520,2016-12-01,311,Bensonhurst (CD11),2,brooklyn,7.4,bueno
1521,2017-06-01,312,Borough Park (CD12),2,brooklyn,8.84,bueno
1522,2017-01-01,312,Borough Park (CD12),2,brooklyn,7.29,bueno
1523,2016-12-01,312,Borough Park (CD12),2,brooklyn,7.63,bueno
1524,2017-06-01,313,Coney Island (CD13),2,brooklyn,8.14,bueno
1525,2017-01-01,313,Coney Island (CD13),2,brooklyn,6.79,bueno
1526,2016-12-01,313,Coney Island (CD13),2,brooklyn,7.31,bueno
1527,2017-06-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.76,bueno
1528,2017-01-01,314,Flatbush and Midwood (CD14),2,brooklyn,7.25,bueno
1529,2016-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,7.64,bueno
1530,2017-06-01,315,Sheepshead Bay (CD15),2,brooklyn,8.25,bueno
1531,2017-01-01,315,Sheepshead Bay (CD15),2,brooklyn,6.85,bueno
1532,2016-12-01,315,Sheepshead Bay (CD15),2,brooklyn,7.4,bueno
1533,2017-06-01,316,Brownsville (CD16),2,brooklyn,9.18,bueno
1534,2017-01-01,316,Brownsville (CD16),2,brooklyn,7.62,bueno
1535,2016-12-01,316,Brownsville (CD16),2,brooklyn,8.12,bueno
1536,2017-06-01,317,East Flatbush (CD17),2,brooklyn,9.07,bueno
1537,2017-01-01,317,East Flatbush (CD17),2,brooklyn,7.49,bueno
1538,2016-12-01,317,East Flatbush (CD17),2,brooklyn,7.92,bueno
1539,2017-06-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.51,bueno
1540,2017-01-01,318,Flatlands and Canarsie (CD18),2,brooklyn,6.99,bueno
1541,2016-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,7.58,bueno
1542,2017-06-01,401,Long Island City and Astoria (CD1),3,queens,9.52,bueno
1543,2017-01-01,401,Long Island City and Astoria (CD1),3,queens,7.69,bueno
1544,2016-12-01,401,Long Island City and Astoria (CD1),3,queens,8.19,bueno
1545,2017-06-01,402,Woodside and Sunnyside (CD2),3,queens,10.68,bueno
1546,2017-01-01,402,Woodside and Sunnyside (CD2),3,queens,8.93,bueno
1547,2016-12-01,402,Woodside and Sunnyside (CD2),3,queens,9.36,bueno
1548,2017-06-01,403,Jackson Heights (CD3),3,queens,8.81,bueno
1549,2017-01-01,403,Jackson Heights (CD3),3,queens,7.18,bueno
1550,2016-12-01,403,Jackson Heights (CD3),3,queens,7.79,bueno
1551,2017-06-01,404,Elmhurst and Corona (CD4),3,queens,9.07,bueno
1552,2017-01-01,404,Elmhurst and Corona (CD4),3,queens,7.54,bueno
1553,2016-12-01,404,Elmhurst and Corona (CD4),3,queens,8.15,bueno
1554,2017-06-01,405,Ridgewood and Maspeth (CD5),3,queens,9.26,bueno
1555,2017-01-01,405,Ridgewood and Maspeth (CD5),3,queens,7.67,bueno
1556,2016-12-01,405,Ridgewood and Maspeth (CD5),3,queens,8.23,bueno
1557,2017-06-01,406,Rego Park and Forest Hills (CD6),3,queens,8.81,bueno
1558,2017-01-01,406,Rego Park and Forest Hills (CD6),3,queens,7.35,bueno
1559,2016-12-01,406,Rego Park and Forest Hills (CD6),3,queens,8.02,bueno
1560,2017-06-01,407,Flushing and Whitestone (CD7),3,queens,8.92,bueno
1561,2017-01-01,407,Flushing and Whitestone (CD7),3,queens,7.3,bueno
1562,2016-12-01,407,Flushing and Whitestone (CD7),3,queens,8.04,bueno
1563,2017-06-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.59,bueno
1564,2017-01-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,7.05,bueno
1565,2016-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,7.83,bueno
1566,2017-06-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.65,bueno
1567,2017-01-01,409,Kew Gardens and Woodhaven (CD9),3,queens,7.16,bueno
1568,2016-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,7.89,bueno
1569,2017-06-01,410,South Ozone Park and Howard Beach (CD10),3,queens,8.29,bueno
1570,2017-01-01,410,South Ozone Park and Howard Beach (CD10),3,queens,6.79,bueno
1571,2016-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,7.57,bueno
1572,2017-06-01,411,Bayside and Little Neck (CD11),3,queens,8.63,bueno
1573,2017-01-01,411,Bayside and Little Neck (CD11),3,queens,7.01,bueno
1574,2016-12-01,411,Bayside and Little Neck (CD11),3,queens,7.84,bueno
1575,2017-06-01,412,Jamaica and Hollis (CD12),3,queens,8.62,bueno
1576,2017-01-01,412,Jamaica and Hollis (CD12),3,queens,7.08,bueno
1577,2016-12-01,412,Jamaica and Hollis (CD12),3,queens,7.95,bueno
1578,2017-06-01,413,Queens Village (CD13),3,queens,8.36,bueno
1579,2017-01-01,413,Queens Village (CD13),3,queens,6.77,bueno
1580,2016-12-01,413,Queens Village (CD13),3,queens,7.72,bueno
1581,2017-06-01,414,Rockaway and Broad Channel (CD14),3,queens,7.73,bueno
1582,2017-01-01,414,Rockaway and Broad Channel (CD14),3,queens,6.32,bueno
1583,2016-12-01,414,Rockaway and Broad Channel (CD14),3,queens,7.29,bueno
1584,2017-06-01,501,St. George and Stapleton (CD1),5,staten_island,8.43,bueno
1585,2017-01-01,501,St. George and Stapleton (CD1),5,staten_island,7.03,bueno
1586,2016-12-01,501,St. George and Stapleton (CD1),5,staten_island,7.23,bueno
1587,2017-06-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.17,bueno
1588,2017-01-01,502,South Beach and Willowbrook (CD2),5,staten_island,6.89,bueno
1589,2016-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,7.17,bueno
1590,2017-06-01,503,Tottenville and Great Kills (CD3),5,staten_island,7.91,bueno
1591,2017-01-01,503,Tottenville and Great Kills (CD3),5,staten_island,6.6,bueno
1592,2016-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,6.87,bueno
1593,2018-01-01,101,Financial District (CD1),1,manhattan,8.97,bueno
1594,2018-06-01,101,Financial District (CD1),1,manhattan,10.11,bueno
1595,2017-12-01,101,Financial District (CD1),1,manhattan,10.45,bueno
1596,2018-01-01,102,Greenwich Village and Soho (CD2),1,manhattan,8.86,bueno
1597,2018-06-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.01,bueno
1598,2017-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.27,bueno
1599,2018-01-01,103,Lower East Side and Chinatown (CD3),1,manhattan,7.93,bueno
1600,2018-06-01,103,Lower East Side and Chinatown (CD3),1,manhattan,9.04,bueno
1601,2017-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,9.36,bueno
1602,2018-01-01,104,Clinton and Chelsea (CD4),1,manhattan,9.14,bueno
1603,2018-06-01,104,Clinton and Chelsea (CD4),1,manhattan,10.35,bueno
1604,2017-12-01,104,Clinton and Chelsea (CD4),1,manhattan,10.42,bueno
1605,2018-01-01,105,Midtown (CD5),1,manhattan,11.45,bueno
1606,2018-06-01,105,Midtown (CD5),1,manhattan,12.85,aceptable
1607,2017-12-01,105,Midtown (CD5),1,manhattan,12.61,aceptable
1608,2018-01-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,9.49,bueno
1609,2018-06-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,10.77,bueno
1610,2017-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,10.74,bueno
1611,2018-01-01,107,Upper West Side (CD7),1,manhattan,8.16,bueno
1612,2018-06-01,107,Upper West Side (CD7),1,manhattan,9.48,bueno
1613,2017-12-01,107,Upper West Side (CD7),1,manhattan,9.22,bueno
1614,2018-01-01,108,Upper East Side (CD8),1,manhattan,8.7,bueno
1615,2018-06-01,108,Upper East Side (CD8),1,manhattan,10.06,bueno
1616,2017-12-01,108,Upper East Side (CD8),1,manhattan,9.77,bueno
1617,2018-01-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,7.52,bueno
1618,2018-06-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,8.87,bueno
1619,2017-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,8.43,bueno
1620,2018-01-01,110,Central Harlem (CD10),1,manhattan,7.5,bueno
1621,2018-06-01,110,Central Harlem (CD10),1,manhattan,8.88,bueno
1622,2017-12-01,110,Central Harlem (CD10),1,manhattan,8.39,bueno
1623,2018-01-01,111,East Harlem (CD11),1,manhattan,7.39,bueno
1624,2018-06-01,111,East Harlem (CD11),1,manhattan,8.73,bueno
1625,2017-12-01,111,East Harlem (CD11),1,manhattan,8.36,bueno
1626,2018-01-01,112,Washington Heights and Inwood (CD12),1,manhattan,7.32,bueno
1627,2018-06-01,112,Washington Heights and Inwood (CD12),1,manhattan,8.65,bueno
1628,2017-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,8.3,bueno
1629,2018-01-01,201,Mott Haven and Melrose (CD1),4,the_bronx,8.05,bueno
1630,2018-06-01,201,Mott Haven and Melrose (CD1),4,the_bronx,9.41,bueno
1631,2017-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,8.97,bueno
1632,2018-01-01,202,Hunts Point and Longwood (CD2),4,the_bronx,8.12,bueno
1633,2018-06-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.5,bueno
1634,2017-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.05,bueno
1635,2018-01-01,203,Morrisania and Crotona (CD3),4,the_bronx,7.45,bueno
1636,2018-06-01,203,Morrisania and Crotona (CD3),4,the_bronx,8.84,bueno
1637,2017-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,8.37,bueno
1638,2018-01-01,204,Highbridge and Concourse (CD4),4,the_bronx,7.73,bueno
1639,2018-06-01,204,Highbridge and Concourse (CD4),4,the_bronx,9.1,bueno
1640,2017-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,8.65,bueno
1641,2018-01-01,205,Fordham and University Heights (CD5),4,the_bronx,7.68,bueno
1642,2018-06-01,205,Fordham and University Heights (CD5),4,the_bronx,9.04,bueno
1643,2017-12-01,205,Fordham and University Heights (CD5),4,the_bronx,8.66,bueno
1644,2018-01-01,206,Belmont and East Tremont (CD6),4,the_bronx,7.37,bueno
1645,2018-06-01,206,Belmont and East Tremont (CD6),4,the_bronx,8.73,bueno
1646,2017-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,8.37,bueno
1647,2018-01-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,7.38,bueno
1648,2018-06-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,8.75,bueno
1649,2017-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,8.39,bueno
1650,2018-01-01,208,Riverdale and Fieldston (CD8),4,the_bronx,6.95,bueno
1651,2018-06-01,208,Riverdale and Fieldston (CD8),4,the_bronx,8.26,bueno
1652,2017-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,8.0,bueno
1653,2018-01-01,209,Parkchester and Soundview (CD9),4,the_bronx,7.11,bueno
1654,2018-06-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.5,bueno
1655,2017-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.12,bueno
1656,2018-01-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,6.88,bueno
1657,2018-06-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.26,bueno
1658,2017-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,7.99,bueno
1659,2018-01-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,7.08,bueno
1660,2018-06-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.46,bueno
1661,2017-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.14,bueno
1662,2018-01-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,6.97,bueno
1663,2018-06-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.29,bueno
1664,2017-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.1,bueno
