license_class,trips_per_day,farebox_per_day,unique_drivers,unique_vehicles,vehicles_per_day,avg_days_vehicles_on_road,avg_hours_per_day_per_vehicle,avg_days_drivers_on_road,avg_hours_per_day_per_driver,avg_minutes_per_trip,percent_of_trips_paid_with_credit_card,trips_per_day_shared,date,month_year1,trips_per_month,month_date,farebox_per_month,week,trips_per_week,year,farebox_per_week,total_trips_per_day,shared_trips_per_day_percent,farebox_per_trip,farebox_per_vehicle,trips_per_month_on_road,farebox_per_month_on_road,daily_farebox_per_trip,daily_farebox_per_vehicle,drivers_vehicles_ratio,monthly_farebox_per_vehicle_on_road,monthly_farebox_per_trip_on_road,monthly_trips_per_vehicle_on_road
Green,17080,249506,3508,3249,2423,22.4,4.9,21.2,4.8,14.3,0.57,0,2019-04,2019-04,512400,2019-04-28,7485180,16,119560,2019,1746542,17080,0.0,14.60807962529274,2303.841181902124,382592.0,5588934.399999999,14.60807962529274,102.97399917457697,1.0797168359495228,1720.2014158202521,14.608079625292739,117.75684826100338
Green,16248,243583,3393,3170,2351,23.0,4.8,22.0,4.7,15.1,0.56,0,2019-05,2019-05,503688,2019-05-28,7551073,21,113736,2019,1705081,16248,0.0,14.991568193008371,2382.041955835962,373704.0,5602409.0,14.991568193008371,103.60825180774138,1.070347003154574,1767.321451104101,14.991568193008371,117.88769716088328
Green,15690,235578,3292,3080,2216,21.6,5.0,20.7,4.8,15.0,0.55,0,2019-06,2019-06,470700,2019-06-28,7067340,25,109830,2019,1649046,15690,0.0,15.01453154875717,2294.590909090909,338904.0,5088484.800000001,15.01453154875717,106.30776173285199,1.068831168831169,1652.1054545454547,15.014531548757173,110.03376623376623
Green,13969,205934,3179,2985,2125,22.1,4.7,21.1,4.6,14.2,0.55,0,2019-07,2019-07,433039,2019-07-28,6383954,29,97783,2019,1441538,13969,0.0,14.74221490443124,2138.678056951424,308714.9,4551141.4,14.74221490443124,96.91011764705883,1.0649916247906197,1524.6704857621442,14.74221490443124,103.42207705192631
Green,12866,188318,3033,2841,2011,22.0,4.6,20.9,4.6,13.9,0.54,0,2019-08,2019-08,398846,2019-08-28,5837858,34,90062,2019,1318226,12866,0.0,14.636872376807089,2054.860260471665,283052.0,4142996.0,14.636872376807089,93.64395822973646,1.0675818373812038,1458.287926786343,14.636872376807089,99.63111580429427
Green,12985,190621,3033,2856,2048,21.5,4.6,20.6,4.5,14.3,0.55,0,2019-09,2019-09,389550,2019-09-28,5718630,38,90895,2019,1334347,12985,0.0,14.68009241432422,2002.3214285714287,279177.5,4098351.5,14.68009241432422,93.07666015625,1.0619747899159664,1434.9970238095239,14.68009241432422,97.75122549019608
Green,12470,178014,3004,2818,1990,21.9,4.5,21.0,4.4,14.0,0.56,0,2019-10,2019-10,386570,2019-10-28,5518434,43,87290,2019,1246098,12470,0.0,14.275380914194066,1958.2803406671399,273093.0,3898506.5999999996,14.275380914194066,89.45427135678392,1.0660042583392477,1383.4303051809793,14.275380914194065,96.91022001419446
Green,12068,170328,2969,2781,1904,20.5,4.5,19.7,4.4,13.8,0.55,0,2019-11,2019-11,362040,2019-11-28,5109840,47,84476,2019,1192296,12068,0.0,14.114020550215447,1837.411003236246,247394.0,3491724.0,14.114020550215447,89.45798319327731,1.067601582164689,1255.5641855447682,14.114020550215447,88.9586479683567
Green,11598,162078,2904,2731,1834,20.8,4.4,20.0,4.4,13.6,0.53,0,2019-12,2019-12,359538,2019-12-28,5024418,51,81186,2019,1134546,11598,0.0,13.97465080186239,1839.772244599048,241238.4,3371222.4,13.97465080186239,88.37404580152672,1.0633467594287807,1234.4278286341998,13.97465080186239,88.33335774441596
Green,13446,236992,2876,2703,1997,22.9,5.0,22.0,4.9,15.3,0.44,0,2020-01,2020-01,416826,2020-01-28,7346752,04,94122,2020,1658944,13446,0.0,17.62546482225197,2717.999260081391,307913.39999999997,5427116.8,17.62546482225197,118.67401101652479,1.0640029596744358,2007.8123566407694,17.62546482225197,113.91542730299666
Green,13743,240822,2843,2674,2006,21.8,5.0,20.9,4.9,15.4,0.44,0,2020-02,2020-02,398547,2020-02-28,6983838,08,96201,2020,1685754,13743,0.0,17.52324819908317,2611.756918474196,299597.4,5249919.600000001,17.52324819908317,120.05084745762711,1.0632011967090502,1963.3207180254303,17.52324819908317,112.04091249065073
Green,7205,113973,2692,2560,1248,15.1,4.4,14.7,4.3,15.2,0.63,0,2020-03,2020-03,223355,2020-03-28,3533163,12,50435,2020,797811,7205,0.0,15.818598195697433,1380.141796875,108795.5,1720992.3,15.818598195697433,91.32451923076923,1.0515625,672.2626171875,15.818598195697433,42.4982421875
Green,1186,22495,669,669,278,12.5,3.4,12.6,3.4,14.5,0.66,0,2020-04,2020-04,35580,2020-04-28,674850,17,8302,2020,157465,1186,0.0,18.967116357504217,1008.7443946188341,14825.0,281187.5,18.967116357504217,80.91726618705036,1.0,420.3101644245142,18.967116357504217,22.159940209267564
Green,1850,38440,830,819,405,15.3,3.7,15.3,3.7,16.5,0.73,0,2020-05,2020-05,57350,2020-05-28,1191640,21,12950,2020,269080,1850,0.0,20.778378378378378,1454.993894993895,28305.0,588132.0,20.778378378378378,94.91358024691358,1.0134310134310134,718.1098901098901,20.778378378378378,34.56043956043956
Green,2103,46850,856,850,408,14.4,4.1,14.5,4.0,17.5,0.71,0,2020-06,2020-06,63090,2020-06-28,1405500,25,14721,2020,327950,2103,0.0,22.27769852591536,1653.5294117647059,30283.2,674640.0,22.27769852591536,114.82843137254902,1.0070588235294118,793.6941176470589,22.27769852591536,35.62729411764706
Green,2330,54821,937,925,430,14.4,4.3,14.4,4.2,18.1,0.73,0,2020-07,2020-07,72230,2020-07-28,1699451,30,16310,2020,383747,2330,0.0,23.528326180257512,1837.2443243243242,33552.0,789422.4,23.528326180257512,127.4906976744186,1.012972972972973,853.4296216216217,23.528326180257512,36.27243243243243
Green,2614,62686,1142,1127,544,15.0,4.0,15.0,3.9,18.7,0.74,0,2020-08,2020-08,81034,2020-08-28,1943266,34,18298,2020,438802,2614,0.0,23.98087222647284,1724.282165039929,39210.0,940290.0,23.98087222647284,115.23161764705883,1.013309671694765,834.3300798580302,23.98087222647284,34.79148181011535
Green,2932,66854,1123,1100,575,15.7,4.1,15.5,4.1,18.6,0.76,0,2020-09,2020-09,87960,2020-09-28,2005620,39,20524,2020,467978,2932,0.0,22.80150068212824,1823.290909090909,46032.4,1049607.8,22.80150068212824,116.26782608695652,1.020909090909091,954.1889090909091,22.80150068212824,41.84763636363636
Green,3067,68559,1137,1117,605,16.8,4.1,16.7,4.1,18.4,0.76,0,2020-10,2020-10,95077,2020-10-28,2125329,43,21469,2020,479913,3067,0.0,22.353765895011414,1902.711727842435,51525.6,1151791.2,22.353765895011414,113.32066115702479,1.017905102954342,1031.1470008952551,22.35376589501141,46.12855863921217
Green,2953,66505,1137,1106,610,16.6,4.0,16.4,3.9,18.2,0.77,0,2020-11,2020-11,88590,2020-11-28,1995150,47,20671,2020,465535,2953,0.0,22.521164917033524,1803.9330922242314,49019.8,1103983.0,22.521164917033524,109.02459016393442,1.0280289330922243,998.1763110307414,22.521164917033524,44.321699819168174
Green,2681,60329,1095,1087,560,16.0,3.9,16.0,3.9,18.1,0.76,0,2020-12,2020-12,83111,2020-12-28,1870199,52,18767,2020,422303,2681,0.0,22.50242446848191,1720.5142594296228,42896.0,965264.0,22.50242446848191,107.73035714285714,1.0073597056117756,888.0073597056117,22.50242446848191,39.462741490340385
Green,2467,56409,991,982,491,15.5,4.1,15.5,4.0,17.4,0.79,0,2021-01,2021-01,76477,2021-01-28,1748679,04,17269,2021,394863,2467,0.0,22.865423591406568,1780.7321792260693,38238.5,874339.5,22.865423591406568,114.88594704684317,1.009164969450102,890.3660896130347,22.865423591406568,38.93940936863544
Green,2305,52276,904,881,446,14.2,4.1,13.9,4.1,18.8,0.79,0,2021-02,2021-02,64540,2021-02-28,1463728,08,16135,2021,365932,2305,0.0,22.67939262472885,1661.4392735527808,32731.0,742319.2,22.67939262472885,117.21076233183857,1.0261066969353008,842.5870601589103,22.679392624728848,37.15209988649262
Green,2703,62408,951,931,482,16.1,4.4,15.9,4.4,18.9,0.79,0,2021-03,2021-03,83793,2021-03-28,1934648,12,18921,2021,436856,2703,0.0,23.088420273769884,2078.032223415682,43518.3,1004768.8,23.088420273769884,129.47717842323652,1.021482277121375,1079.2360902255639,23.088420273769884,46.74360902255639
Green,2896,67873,953,927,515,16.7,4.4,16.4,4.3,20.1,0.78,0,2021-04,2021-04,86880,2021-04-28,2036190,17,20272,2021,475111,2896,0.0,23.436809392265193,2196.537216828479,48363.2,1133479.0999999999,23.436809392265193,131.79223300970872,1.0280474649406688,1222.7390507011864,23.436809392265193,52.17173678532902
Green,2843,65575,979,951,517,16.9,4.3,16.5,4.2,20.0,0.78,0,2021-05,2021-05,88133,2021-05-28,2032825,21,19901,2021,459025,2843,0.0,23.065423848047836,2137.565720294427,48046.7,1108217.5,23.065423848047836,126.8375241779497,1.0294426919032598,1165.3180862250263,23.06542384804784,50.52229232386961
Green,2891,65833,1002,976,531,16.3,4.2,16.1,4.2,20.5,0.75,0,2021-06,2021-06,86730,2021-06-28,1974990,26,20237,2021,460831,2891,0.0,22.771705292286406,2023.5553278688524,47123.3,1073077.9000000001,22.771705292286406,123.97928436911488,1.026639344262295,1099.46506147541,22.77170529228641,48.28206967213115
Green,2698,63047,983,950,508,16.6,4.1,16.2,4.1,20.1,0.75,0,2021-07,2021-07,83638,2021-07-28,1954457,30,18886,2021,441329,2698,0.0,23.368050407709415,2057.323157894737,44786.8,1046580.2000000001,23.368050407709415,124.10826771653544,1.0347368421052632,1101.6633684210526,23.368050407709415,47.144000000000005
Green,2693,63670,944,926,509,17.1,4.1,16.9,4.1,20.0,0.75,0,2021-08,2021-08,83483,2021-08-28,1973770,34,18851,2021,445690,2693,0.0,23.64277757148162,2131.501079913607,46050.3,1088757.0,23.64277757148162,125.08840864440079,1.019438444924406,1175.7634989200865,23.642777571481616,49.73034557235422
Green,3190,77261,1214,1171,639,16.4,4.0,16.0,3.9,21.5,0.74,0,2021-09,2021-09,95700,2021-09-28,2317830,39,22330,2021,540827,3190,0.0,24.21974921630094,1979.3595217762595,52315.99999999999,1267080.4,24.21974921630094,120.90923317683881,1.0367207514944492,1082.049871904355,24.219749216300944,44.67634500426985
Green,3574,82093,1311,1251,736,18.3,3.9,17.6,3.8,21.0,0.73,0,2021-10,2021-10,110794,2021-10-28,2544883,43,25018,2021,574651,3574,0.0,22.969501958589817,2034.278976818545,65404.200000000004,1502301.9000000001,22.969501958589817,111.53940217391305,1.0479616306954436,1200.8808153477219,22.969501958589817,52.281534772182255
Green,3607,82076,1312,1270,741,17.5,3.9,17.2,3.8,20.6,0.73,0,2021-11,2021-11,108210,2021-11-28,2462280,47,25249,2021,574532,3607,0.0,22.75464374826726,1938.8031496062993,63122.5,1436330.0,22.75464374826726,110.7638326585695,1.0330708661417323,1130.9685039370079,22.75464374826726,49.70275590551181
Green,3223,70840,1299,1232,705,17.8,3.6,17.1,3.6,19.5,0.69,0,2021-12,2021-12,99913,2021-12-28,2196040,52,22561,2021,495880,3223,0.0,21.97952218430034,1782.5,57369.4,1260952.0,21.97952218430034,100.48226950354609,1.0543831168831168,1023.5,21.97952218430034,46.566071428571426
Green,2016,32510,1162,1136,523,14.3,3.1,14.2,3.0,14.3,0.65,0,2022-01,2022-01,62496,2022-01-28,1007810,04,14112,2022,227570,2016,0.0,16.125992063492063,887.1566901408451,28828.800000000003,464893.0,16.125992063492063,62.16061185468451,1.022887323943662,409.2367957746479,16.125992063492063,25.377464788732397
Green,2477,40475,1121,1085,565,14.6,3.4,14.3,3.3,15.1,0.66,0,2022-02,2022-02,69356,2022-02-28,1133300,09,17339,2022,283325,2477,0.0,16.340331045619703,1044.516129032258,36164.2,590935.0,16.340331045619703,71.63716814159292,1.0331797235023041,544.6405529953917,16.340331045619703,33.331059907834096
Green,2531,42436,1133,1104,553,15.5,3.5,15.4,3.4,15.4,0.66,0,2022-03,2022-03,78461,2022-03-28,1315516,13,17717,2022,297052,2531,0.0,16.766495456341367,1191.590579710145,39230.5,657758.0,16.766495456341367,76.7377938517179,1.026268115942029,595.7952898550725,16.766495456341367,35.5348731884058
Green,2536,43591,1057,1027,545,15.9,3.5,15.7,3.5,15.9,0.67,0,2022-04,2022-04,76080,2022-04-28,1307730,17,17752,2022,305137,2536,0.0,17.188880126182966,1273.3495618305744,40322.4,693096.9,17.188880126182966,79.98348623853211,1.02921129503408,674.8752677702045,17.188880126182966,39.26231742940604
Green,2480,44850,1065,1027,531,16.0,3.6,15.6,3.5,16.7,0.69,0,2022-05,2022-05,76880,2022-05-28,1390350,21,17360,2022,313950,2480,0.0,18.08467741935484,1353.7974683544303,39680.0,717600.0,18.08467741935484,84.46327683615819,1.0370009737098345,698.7341772151899,18.08467741935484,38.63680623174294
Green,2451,44572,1038,1002,526,15.8,3.6,15.4,3.6,16.8,0.69,0,2022-06,2022-06,73530,2022-06-28,1337160,26,17157,2022,312004,2451,0.0,18.185230518155855,1334.491017964072,38725.8,704237.6,18.185230518155855,84.73764258555133,1.035928143712575,702.8319361277445,18.18523051815585,38.64850299401198
Green,2070,37356,975,939,467,15.4,3.4,15.0,3.4,15.7,0.68,0,2022-07,2022-07,64170,2022-07-28,1158036,30,14490,2022,261492,2070,0.0,18.046376811594204,1233.2651757188498,31878.0,575282.4,18.046376811594204,79.9914346895075,1.038338658146965,612.6543130990416,18.046376811594204,33.94888178913738
Green,2126,38915,962,925,475,16.0,3.5,15.5,3.4,15.8,0.67,0,2022-08,2022-08,65906,2022-08-28,1206365,34,14882,2022,272405,2126,0.0,18.304327375352774,1304.1783783783783,34016.0,622640.0,18.304327375352774,81.92631578947369,1.04,673.1243243243243,18.304327375352774,36.774054054054055
Green,2300,43814,964,928,491,15.9,3.6,15.4,3.5,17.2,0.69,0,2022-09,2022-09,69000,2022-09-28,1314420,39,16100,2022,306698,2300,0.0,19.049565217391304,1416.4008620689656,36570.0,696642.6,19.049565217391304,89.23421588594705,1.0387931034482758,750.6924568965517,19.049565217391304,39.4073275862069
Green,2236,39960,965,929,485,16.2,3.5,15.8,3.5,16.5,0.69,0,2022-10,2022-10,69316,2022-10-28,1238760,43,15652,2022,279720,2236,0.0,17.871198568872988,1333.4337997847147,36223.2,647352.0,17.871198568872988,82.3917525773196,1.038751345532831,696.826695371367,17.871198568872988,38.99160387513455
Green,2076,35984,958,910,458,15.1,3.5,14.5,3.4,16.2,0.69,0,2022-11,2022-11,62280,2022-11-28,1079520,48,14532,2022,251888,2076,0.0,17.333333333333332,1186.2857142857142,31347.6,543358.4,17.333333333333332,78.56768558951966,1.0527472527472528,597.0971428571429,17.333333333333336,34.44791208791209
Green,2336,45208,965,942,496,16.3,3.6,16.1,3.5,15.9,0.66,0,2022-12,2022-12,72416,2022-12-28,1401448,52,16352,2022,316456,2336,0.0,19.352739726027398,1487.7367303609342,38076.8,736890.4,19.352739726027398,91.14516129032258,1.0244161358811041,782.2615711252654,19.352739726027398,40.42123142250531
Green,2199,43733,960,911,488,16.6,3.5,16.1,3.5,13.8,0.66,0,2023-01,2023-01,68169,2023-01-28,1355723,04,15393,2023,306131,2199,0.0,19.88767621646203,1488.1701427003293,36503.4,725967.8,19.88767621646203,89.61680327868852,1.0537870472008781,796.8911086717893,19.88767621646203,40.069593852908895
Yellow,479376,4968817,30659,13305,12727,29.7,14.3,22.5,8.2,0.0,0.32,0,2010-01,2010-01,14860656,2010-01-28,154033327,04,3355632,2010,34781719,479376,0.0,10.36517681319048,11577.100864336715,14237467.2,147573864.9,10.36517681319048,390.4154160446295,2.3043216835776024,11091.609537767758,10.365176813190482,1070.0839684329198
Yellow,397969,3392416,28255,12171,10045,23.1,14.6,17.6,8.3,11.1,0.35,0,2010-02,2010-02,11143132,2010-02-28,94987648,08,2785783,2010,23746912,397969,0.0,8.524322246205106,7804.424287240161,9193083.9,78364809.60000001,8.524322246205106,337.72185166749625,2.3215019308191605,6438.650036973134,8.524322246205108,755.3269164407197
Yellow,415567,3011750,28709,12183,10382,26.4,15.1,20.4,8.3,11.5,0.35,0,2010-03,2010-03,12882577,2010-03-28,93364250,12,2908969,2010,21082250,415567,0.0,7.247327145803204,7663.486005089058,10970968.799999999,79510200.0,7.247327145803204,290.0934309381622,2.3564803414594104,6526.3235656242305,7.2473271458032045,900.5145530657472
Yellow,504798,5502545,30827,13326,12856,28.9,14.8,22.3,8.3,0.0,0.35,0,2010-04,2010-04,15143940,2010-04-28,165076350,17,3533586,2010,38517815,504798,0.0,10.90048890843466,12387.539396668168,14588662.2,159023550.5,10.90048890843466,428.01376789047913,2.3132973135224373,11933.329618790334,10.900488908434662,1094.751778478163
Yellow,499374,5561218,30950,13309,12729,29.6,14.8,22.7,8.3,0.0,0.35,0,2010-05,2010-05,15480594,2010-05-28,172397758,21,3495618,2010,38928526,499374,0.0,11.13637874619023,12953.471936283719,14781470.4,164612052.8,11.13637874619023,436.8935501610496,2.3254940265985424,12368.47642948381,11.13637874619023,1110.6371928770006
Yellow,494137,5503949,30812,13305,12671,28.6,14.9,22.2,8.3,0.0,0.36,0,2010-06,2010-06,14824110,2010-06-28,165118470,26,3458959,2010,38527643,494137,0.0,11.138508146526165,12410.257046223225,14132318.200000001,157412941.4,11.138508146526165,434.3736879488596,2.3158211198797445,11831.111717399473,11.138508146526165,1062.1809996242016
Yellow,472752,5216891,30562,13307,12457,29.0,14.5,22.3,8.2,0.0,0.37,0,2010-07,2010-07,14655312,2010-07-28,161723621,30,3309264,2010,36518237,472752,0.0,11.035153738112161,12153.274291726158,13709808.0,151289839.0,11.035153738112161,418.79192421931447,2.2966859547606524,11369.19207935673,11.035153738112161,1030.2703840084166
Yellow,404115,4490108,28574,12206,11224,28.5,14.4,21.5,8.1,11.8,0.37,0,2010-08,2010-08,12527565,2010-08-28,139193348,34,2828805,2010,31430756,404115,0.0,11.110965937913713,11403.682451253482,11517277.5,127968078.0,11.110965937913713,400.0452601568068,2.340979845977388,10484.030640668523,11.110965937913713,943.5750860232672
Yellow,517972,5827246,28989,12221,11765,28.9,14.7,21.7,8.3,12.3,0.38,0,2010-09,2010-09,15539160,2010-09-28,174817380,39,3625804,2010,40790722,517972,0.0,11.250117766983543,14304.67064888307,14969390.799999999,168407409.4,11.250117766983543,495.3035274118147,2.37206447917519,13780.166058424025,11.250117766983545,1224.8908272645444
Yellow,457996,5122617,29128,12268,11271,28.5,15.3,21.9,8.4,12.3,0.39,0,2010-10,2010-10,14197876,2010-10-28,158801127,43,3205972,2010,35858319,457996,0.0,11.184850959397025,12944.33705575481,13052886.0,145994584.5,11.184850959397025,454.495342028214,2.3743071405282032,11900.438906097163,11.184850959397025,1063.9783175741768
Yellow,463701,5165797,29348,12347,11876,28.9,14.8,21.9,8.2,12.2,0.39,0,2010-11,2010-11,13911030,2010-11-28,154973910,47,3245907,2010,36160579,463701,0.0,11.140362000513262,12551.543694824653,13400958.899999999,149291533.29999998,11.140362000513262,434.97785449646346,2.3769336680975135,12091.320426014416,11.140362000513262,1085.3615372155177
Yellow,445727,4985892,29414,12491,11612,28.8,14.7,21.9,8.2,12.6,0.38,0,2010-12,2010-12,13817537,2010-12-28,154562652,52,3120089,2010,34901244,445727,0.0,11.185977066679829,12373.921383396046,12836937.6,143593689.6,11.185977066679829,429.37409576300377,2.3548154671363384,11495.772123929228,11.185977066679829,1027.6949483628212
Yellow,434297,4661317,29682,12798,11624,28.2,14.4,21.4,8.2,11.7,0.41,0,2011-01,2011-01,13463207,2011-01-28,144500827,04,3040079,2011,32629219,434297,0.0,10.733016806471147,11290.891311142366,12247175.4,131449139.39999999,10.733016806471147,401.0080006882312,2.319268635724332,10271.068870135958,10.733016806471147,956.9601031411158
Yellow,507167,5474959,30359,13253,12678,26.8,14.9,20.8,8.4,11.8,0.43,0,2011-02,2011-02,14200676,2011-02-28,153298852,09,3550169,2011,38324713,507167,0.0,10.795179891436154,11567.105711914284,13592075.6,146728901.20000002,10.795179891436154,431.847215649156,2.290726627933298,11071.372609975102,10.795179891436156,1025.5848185316531
Yellow,518212,5717207,30960,13288,12852,30.0,15.0,23.1,8.4,11.9,0.43,0,2011-03,2011-03,16064572,2011-03-28,177233417,13,3627484,2011,40020449,518212,0.0,11.032563892769755,13337.854981938592,15546360.0,171516210.0,11.032563892769755,444.84959539371306,2.329921733895244,12907.601595424443,11.032563892769755,1169.9548464780253
Yellow,490577,5456034,31022,13302,12178,27.5,15.1,21.3,8.4,12.1,0.42,0,2011-04,2011-04,14717310,2011-04-28,163681020,17,3434039,2011,38192238,490577,0.0,11.121666935058105,12304.993234100135,13490867.5,150040935.0,11.121666935058105,448.0238134340614,2.3321305066907234,11279.577131258457,11.121666935058105,1014.1984288076981
Yellow,501708,5730613,31259,13291,12745,29.7,14.9,22.8,8.3,12.5,0.42,0,2011-05,2011-05,15552948,2011-05-28,177649003,21,3511956,2011,40114291,501708,0.0,11.422207738365742,13366.112632608532,14900727.6,170199206.1,11.422207738365742,449.6361710474696,2.3518922579188923,12805.598231886239,11.422207738365742,1121.1141072906478
Yellow,503152,5743238,31094,13285,12760,28.8,15.1,22.4,8.3,12.6,0.43,0,2011-06,2011-06,15094560,2011-06-28,172297140,26,3522064,2011,40202666,503152,0.0,11.414518873024454,12969.299209634926,14490777.6,165405254.4,11.414518873024454,450.0970219435737,2.3405344373353407,12450.52724124953,11.414518873024454,1090.7623334587881
Yellow,475475,5350809,30683,13270,12612,29.5,14.6,22.6,8.3,12.1,0.43,0,2011-07,2011-07,14739725,2011-07-28,165875079,30,3328325,2011,37455663,475475,0.0,11.253607445186393,12500.00595327807,14026512.5,157848865.5,11.253607445186393,424.26332064700284,2.312207987942728,11895.166955538809,11.253607445186393,1057.0092313489074
Yellow,427740,4851734,30144,13295,12216,28.5,13.9,21.9,8.0,12.1,0.44,0,2011-08,2011-08,13259940,2011-08-28,150403754,34,2994180,2011,33962138,427740,0.0,11.342717538691728,11312.805866867244,12190590.0,138274419.0,11.342717538691728,397.1622462344466,2.2673185408048138,10400.482813087627,11.342717538691728,916.9304249717939
Yellow,487470,5687581,30917,13313,12797,28.8,14.9,22.2,8.3,13.1,0.44,0,2011-09,2011-09,14624100,2011-09-28,170627430,39,3412290,2011,39813067,487470,0.0,11.667550823640429,12816.602568917599,14039136.0,163802332.8,11.667550823640429,444.4464327576776,2.3223165327123865,12303.938466160896,11.66755082364043,1054.543378652445
Yellow,506532,5790312,31341,13322,12857,29.9,15.0,23.0,8.3,12.7,0.45,0,2011-10,2011-10,15702492,2011-10-28,179499672,43,3545724,2011,40532184,506532,0.0,11.431285683826491,13473.928239003153,15145306.799999999,173130328.79999998,11.431285683826491,450.3626040289337,2.3525746884852126,12995.821107941749,11.43128568382649,1136.8643446929889
Yellow,484122,5572296,31022,13319,12858,29.0,14.7,22.3,8.2,12.9,0.44,0,2011-11,2011-11,14523660,2011-11-28,167168880,48,3388854,2011,39006072,484122,0.0,11.510106956510961,12551.158495382537,14039538.0,161596584.0,11.510106956510961,433.3719085394307,2.3291538403784067,12132.786545536452,11.510106956510961,1054.0985058938359
Yellow,481410,5493999,31196,13323,12830,29.9,14.7,22.9,8.2,12.7,0.43,0,2011-12,2011-12,14923710,2011-12-28,170313969,52,3369870,2011,38457993,481410,0.0,11.41230759643547,12783.454852510697,14394159.0,164270570.1,11.41230759643547,428.21504286827746,2.341514673872251,12329.848390002251,11.41230759643547,1080.399234406665
Yellow,482811,5220456,30944,13317,12588,29.3,14.5,22.3,8.2,11.3,0.47,0,2012-01,2012-01,14967141,2012-01-28,161834136,04,3379677,2012,36543192,482811,0.0,10.81262854408868,12152.4469475107,14146362.3,152959360.8,10.81262854408868,414.71687321258344,2.3236464669219794,11486.02243748592,10.812628544088682,1062.278463617932
Yellow,516585,5655691,30803,13317,12896,28.1,14.9,21.8,8.3,11.6,0.48,0,2012-02,2012-02,14980965,2012-02-28,164015039,09,3616095,2012,39589837,516585,0.0,10.948229236234114,12316.215288728692,14516038.5,158924917.1,10.948229236234114,438.5616470223325,2.3130584966584067,11933.987917699182,10.948229236234114,1090.0381842757379
Yellow,520764,5860835,31401,13320,12927,30.1,15.1,23.2,8.3,12.0,0.48,0,2012-03,2012-03,16143684,2012-03-28,181685885,13,3645348,2012,41025845,520764,0.0,11.25430137259872,13640.081456456457,15674996.4,176411133.5,11.25430137259872,453.3793610273072,2.3574324324324323,13244.079091591591,11.25430137259872,1176.8015315315315
Yellow,515848,5861876,31579,13319,12864,29.0,15.1,22.2,8.3,12.2,0.47,0,2012-04,2012-04,15475440,2012-04-28,175856280,17,3610936,2012,41033132,515848,0.0,11.363572215071105,13203.414670771079,14959592.0,169994404.0,11.363572215071105,455.6806592039801,2.370973796831594,12763.300848412044,11.363572215071105,1123.1768150762068
Yellow,502097,5838542,31723,13325,12887,30.0,15.1,23.0,8.3,12.9,0.47,0,2012-05,2012-05,15565007,2012-05-28,180994802,22,3514679,2012,40869794,502097,0.0,11.628314847529461,13583.099587242026,15062910.0,175156260.0,11.628314847529461,453.05672383021647,2.3807129455909943,13144.935084427767,11.628314847529461,1130.424765478424
Yellow,503139,5831841,31561,13332,12940,29.1,15.1,22.6,8.3,12.8,0.48,0,2012-06,2012-06,15094170,2012-06-28,174955230,26,3521973,2012,40822887,503139,0.0,11.590914240398776,13122.954545454546,14641344.9,169706573.1,11.590914240398776,450.6832302936631,2.367311731173117,12729.26590909091,11.590914240398776,1098.210688568857
Yellow,463784,5292247,31174,13320,12773,29.7,14.4,22.7,8.1,12.2,0.48,0,2012-07,2012-07,14377304,2012-07-28,164059657,30,3246488,2012,37045729,463784,0.0,11.41101676642575,12316.791066066065,13774384.799999999,157179735.9,11.41101676642575,414.3307758553198,2.3403903903903904,11800.280472972974,11.411016766425751,1034.1129729729728
Yellow,463841,5357572,30777,13318,12785,29.8,14.4,22.8,8.1,12.3,0.48,0,2012-08,2012-08,14379071,2012-08-28,166084732,35,3246887,2012,37503004,463841,0.0,11.550449399686531,12470.696200630726,13822461.8,159655645.6,11.550449399686531,419.0513883457176,2.310932572458327,11987.959573509535,11.55044939968653,1037.878194924163
Yellow,484783,6512203,31698,13322,12826,28.9,14.9,22.0,8.2,12.8,0.5,0,2012-09,2012-09,14543490,2012-09-28,195366090,39,3393481,2012,45585421,484783,0.0,13.43323301353389,14664.921933643596,14010228.7,188202666.7,13.43323301353389,507.734523623889,2.379372466596607,14127.208129409997,13.43323301353389,1051.661064404744
Yellow,468377,6346508,32104,13328,12555,29.2,14.6,22.0,8.1,12.8,0.5,0,2012-10,2012-10,14519687,2012-10-28,196741748,43,3278639,2012,44425556,468377,0.0,13.549999252738713,14761.535714285714,13676608.4,185318033.6,13.549999252738713,505.4964555953803,2.408763505402161,13904.414285714285,13.549999252738711,1026.1560924369749
Yellow,459114,6094937,31701,13324,12551,28.3,14.2,21.3,7.9,12.5,0.5,0,2012-11,2012-11,13773420,2012-11-28,182848110,48,3213798,2012,42664559,459114,0.0,13.275432681207718,13723.214500150105,12992926.200000001,172486717.1,13.275432681207718,485.6136562823679,2.3792404683278296,12945.565678474932,13.275432681207716,975.1520714500151
Yellow,474005,6326604,32257,13346,12806,29.7,14.6,22.4,8.0,12.5,0.49,0,2012-12,2012-12,14694155,2012-12-28,196124724,52,3318035,2012,44286228,474005,0.0,13.347125030326684,14695.393676007792,14077948.5,187900138.79999998,13.347125030326684,494.03435889426834,2.41697887007343,14079.135231530045,13.347125030326684,1054.8440356661172
